Susceptible,Infected,Recover,Dead,Iter,Zone
7,35,121,63,87,0
5,25,120,51,87,1
9,19,106,49,87,2
11,31,101,60,87,3
10,22,113,45,87,4
10,25,121,53,87,5
13,21,87,57,87,6
11,24,128,44,87,7
6,17,118,58,87,8
14,29,110,51,87,9
7,35,120,64,88,0
5,24,122,50,88,1
7,17,110,49,88,2
10,28,105,60,88,3
10,21,114,45,88,4
10,26,121,52,88,5
14,19,87,58,88,6
11,24,127,43,88,7
5,17,117,61,88,8
14,26,112,53,88,9
7,33,119,64,89,0
5,21,122,54,89,1
6,16,111,49,89,2
10,26,109,58,89,3
9,22,112,47,89,4
9,26,124,50,89,5
15,16,91,56,89,6
10,25,124,45,89,7
5,17,118,63,89,8
13,24,115,54,89,9
7,30,120,64,90,0
6,19,121,56,90,1
6,17,111,48,90,2
10,23,110,60,90,3
7,23,112,48,90,4
9,26,127,49,90,5
13,18,90,58,90,6
10,22,128,46,90,7
5,15,117,64,90,8
13,22,118,52,90,9
7,24,125,66,91,0
6,18,120,56,91,1
6,16,114,47,91,2
10,22,109,61,91,3
6,20,119,47,91,4
9,26,125,50,91,5
13,20,90,57,91,6
9,22,126,51,91,7
5,15,117,63,91,8
13,23,116,51,91,9
7,25,127,63,92,0
5,18,120,56,92,1
5,16,113,48,92,2
9,20,111,61,92,3
6,19,121,46,92,4
9,25,125,53,92,5
11,21,90,60,92,6
9,20,126,50,92,7
6,13,118,63,92,8
12,24,117,52,92,9
7,23,126,66,93,0
6,17,123,56,93,1
5,16,114,47,93,2
9,20,110,62,93,3
6,16,119,50,93,4
9,25,127,51,93,5
10,19,92,61,93,6
9,16,128,50,93,7
6,12,119,63,93,8
12,19,122,52,93,9
7,21,125,69,94,0
6,17,122,56,94,1
5,16,111,48,94,2
9,18,114,62,94,3
6,14,121,50,94,4
9,23,126,51,94,5
10,19,94,63,94,6
9,16,132,49,94,7
6,11,119,63,94,8
12,18,123,50,94,9
7,21,131,67,95,0
5,17,122,56,95,1
5,14,112,49,95,2
9,17,114,65,95,3
6,13,121,48,95,4
9,21,125,53,95,5
10,19,94,61,95,6
8,16,134,51,95,7
6,11,116,64,95,8
12,16,125,50,95,9
7,18,130,70,96,0
5,15,123,56,96,1
5,12,116,52,96,2
9,17,115,63,96,3
6,13,120,49,96,4
9,18,127,53,96,5
9,18,97,60,96,6
7,16,136,53,96,7
6,10,116,63,96,8
12,15,125,49,96,9
7,16,131,69,97,0
6,16,124,56,97,1
5,10,117,53,97,2
9,15,119,61,97,3
5,14,122,52,97,4
10,17,127,51,97,5
9,17,96,60,97,6
6,14,139,53,97,7
6,9,115,64,97,8
10,16,125,49,97,9
7,13,132,69,98,0
5,16,124,56,98,1
5,10,116,54,98,2
9,15,119,61,98,3
5,14,123,52,98,4
9,17,129,52,98,5
9,17,97,58,98,6
6,12,139,54,98,7
5,9,116,65,98,8
10,15,127,49,98,9
7,11,135,70,99,0
4,18,123,58,99,1
5,9,115,55,99,2
9,13,122,60,99,3
5,13,124,52,99,4
8,15,131,52,99,5
9,14,98,58,99,6
6,12,137,53,99,7
5,9,117,66,99,8
10,14,129,49,99,9
7,9,136,70,100,0
4,18,124,56,100,1
5,9,113,55,100,2
8,12,123,59,100,3
5,14,122,54,100,4
8,14,132,52,100,5
9,13,100,59,100,6
5,13,139,54,100,7
5,8,118,67,100,8
10,15,128,48,100,9
7,9,134,70,101,0
4,17,128,54,101,1
5,8,116,54,101,2
8,9,126,61,101,3
5,13,125,53,101,4
9,14,131,55,101,5
8,11,102,59,101,6
5,11,137,56,101,7
5,8,117,67,101,8
9,16,127,47,101,9
6,8,135,70,102,0
4,16,127,54,102,1
5,7,118,54,102,2
9,7,130,61,102,3
5,13,127,54,102,4
7,17,129,55,102,5
8,11,101,58,102,6
4,12,135,56,102,7
5,5,121,67,102,8
8,12,129,50,102,9
6,5,138,71,103,0
4,16,127,53,103,1
6,8,118,53,103,2
9,5,129,63,103,3
5,14,126,54,103,4
7,17,130,53,103,5
8,11,101,58,103,6
2,11,135,57,103,7
5,5,120,67,103,8
7,12,132,52,103,9
5,5,137,70,104,0
4,15,128,52,104,1
6,8,121,52,104,2
9,5,128,63,104,3
6,14,124,57,104,4
7,18,132,53,104,5
7,11,101,58,104,6
3,11,136,57,104,7
5,5,118,66,104,8
7,11,132,53,104,9
5,5,139,68,105,0
4,15,128,53,105,1
5,8,119,54,105,2
8,5,127,63,105,3
6,14,124,56,105,4
7,16,132,52,105,5
8,10,102,59,105,6
4,10,138,57,105,7
5,5,118,66,105,8
7,10,135,53,105,9
5,6,137,67,106,0
4,14,126,53,106,1
4,8,120,55,106,2
9,5,129,61,106,3
6,13,127,55,106,4
7,15,132,53,106,5
7,9,105,59,106,6
4,10,139,59,106,7
5,5,115,66,106,8
7,10,135,54,106,9
6,5,136,70,107,0
4,14,125,52,107,1
4,9,119,56,107,2
9,4,128,62,107,3
6,11,127,54,107,4
7,14,134,54,107,5
6,7,107,60,107,6
4,9,142,58,107,7
5,5,115,66,107,8
7,10,135,54,107,9
5,6,134,71,108,0
4,11,128,54,108,1
4,9,119,57,108,2
8,5,130,61,108,3
7,11,128,53,108,4
7,14,133,56,108,5
6,7,104,60,108,6
4,8,143,57,108,7
5,5,115,65,108,8
7,10,136,53,108,9
5,5,135,71,109,0
4,12,126,54,109,1
4,6,123,58,109,2
7,6,132,61,109,3
6,12,126,54,109,4
7,14,136,54,109,5
6,6,105,60,109,6
3,6,143,58,109,7
5,4,115,64,109,8
7,10,135,55,109,9
5,5,135,71,110,0
4,10,125,54,110,1
4,6,126,58,110,2
7,5,134,62,110,3
5,13,125,54,110,4
7,9,139,54,110,5
6,8,103,60,110,6
3,5,145,59,110,7
5,4,115,64,110,8
7,10,134,55,110,9
5,5,135,72,111,0
4,10,122,54,111,1
4,5,126,58,111,2
7,5,134,63,111,3
5,12,127,53,111,4
7,9,141,53,111,5
6,8,106,60,111,6
2,6,144,60,111,7
4,5,115,63,111,8
7,10,132,56,111,9
5,5,136,72,112,0
4,9,122,53,112,1
4,6,125,58,112,2
7,5,135,65,112,3
5,12,125,52,112,4
7,8,143,53,112,5
6,7,106,60,112,6
2,4,147,59,112,7
4,5,113,65,112,8
7,11,133,55,112,9
5,5,139,70,113,0
4,9,119,55,113,1
4,5,126,57,113,2
7,5,134,64,113,3
5,12,125,52,113,4
7,7,143,55,113,5
6,7,106,61,113,6
2,3,148,60,113,7
4,5,112,65,113,8
7,9,137,54,113,9
5,5,139,70,114,0
4,9,116,56,114,1
3,5,126,58,114,2
7,5,133,62,114,3
5,12,123,53,114,4
7,7,145,54,114,5
6,6,109,62,114,6
2,2,151,60,114,7
4,6,111,64,114,8
7,9,138,54,114,9
5,5,140,69,115,0
4,7,118,55,115,1
2,5,128,56,115,2
8,4,135,61,115,3
5,11,126,51,115,4
7,7,144,54,115,5
6,6,109,63,115,6
2,3,151,61,115,7
4,4,109,67,115,8
7,8,136,57,115,9
6,4,139,69,116,0
